ID_Cliente;Nombre;Edad;Genero;Localidad;Nivel_Socioeconomico
501;JairoSánchez;51;No binario;chapinero;Bajo
502;Marleny López;58;Masculino;usaquen;Bajooo
503;JosefaParra;68;Femenino;Engativá;medio
504;Rodolfo Gómez;66;Masculino;Kennedy;Altoo
505;Astrid Marín;53;Otro;subaa;Bajo
506;Leandro Ordóñez;75;;kennedy;ALTO
507;Diana Duque;38;Otro;Kennedyy;MEDIO
508;Luis Mantilla;70;Otro; Suba;Alto
509;Clara Castillo;57;Masculino;kennedy;bajo
510;Liliana González;57;No binario;Suba;alto
511;Edgar Cárdenas;73;;chapinero;Medioo
512;Alexander Bedoya;57;Otro;CHAPINERO;Medio
513;;59;Masculino;Usaquén;ALTO
514;Juan Rodríguez;63;Otro;Engativá;Medio
515;Fabián Vargas;64;No binario; Suba;Medioo
516;  Carmen  Ospina  ;44;Otro;Engativá ;Alto
517;Patricia Cabrera;60;No binario;Usaquén ;bajoooo
518;Adriana Rojas;70;Femenino;chapinero;MEDIO
519;Gabriel Valencia;46;Masculino;USAQUEN;MEDIO
520;Milena Galeano;;Femenino;Chapinero;ALTO
521;María Andrade;54;Femenino;subaa;Alto
522;Milena Hernández;34;Masculino;KENNEDY;ALTO
523;Tatiana Pérez;49;Masculino;USAQUEN;Altoo
524;ALEXANDER RODRÍGUEZ;67;No binario;Suba;bajo
525;María Angulo;58;No binario; Suba;MEDIO
526;Leidy Valencia;27;No binario;Kennedyy;Medio
527;Carolina Martínez;26;No binario;Usaquén;BAJO
528;Jairo Silva;26;No binario;SUBA;Medioo
529;Mauricio Acosta;33;Otro;Usaquén ;Medioo
530;Jaime Molina;40;Otro;Chapinero;Alto
531;Sandra Mora;46;No binario;CHAPINERO;bajoooo
532;Giovanny Gómez;65;Femenino;USAQUEN;
533;julián gaviria;19;Femenino; Suba;MEDIO
534;José Cruz;62;No binario; Suba;Alto
535;Smith Martínez;35;Masculino;usaquen;alto
536;yina castillo;74;Femenino; Suba;Medio
537;Eduardo Rincón;23;No binario;Chapinero;MEDIO
538;Steven García;19;Otro;USAQUEN;MEDIO
539;ANA LEÓN;42;Masculino;usaquen;bajoooo
540;Patricia Castro;42;Femenino;KENNEDY;BAJO
541;Fernando Caicedo;31;Femenino;USAQUEN;MEDIO
542;Camila Portilla;67;Femenino;kennedy;ALTO
543;Andrés Cárdenas;64;;Engativá ;BAJO
544;Alberto López;65;Femenino;CHAPINEROOO;
545;Diego Márquez;57;Femenino;Chapinero;ALTO
546;jesús solano;48;Otro;ENGATIVA;Alto
547;Óscar Rojas;18;No binario;chapinero;Medio
548;Yesenia Torres;57;Otro;CHAPINERO;Altoo
549;Ruth Cárdenas;38;Masculino;subaa;Bajo
550;Marta López;65;;Usaquén;medio
551;Graciela Vergara;47;Otro;Usaquén;Alto
552;Katherine Sánchez;50;Femenino;Usaquén ;Alto
553;Harold Martínez;74;Otro;CHAPINEROOO;Medio
554;Álvaro López;23;No binario; Suba;Alto
555;Diana Daza;39;Femenino;Kennedy;ALTO
556;Edwin Velásquez;46;Femenino;Kennedy;Bajo
557;Juan Londoño;72;Masculino;SUBA;Medioo
558;Sofía González;56;Femenino;usaquen;MEDIO
559;Sonia Soto;21;Masculino;Usaquén;Medioo
560;César Salas;44;Femenino;Kennedyy;ALTO
561;Óscar Bolaños;47;Otro;Engativá;bajoooo
562;Alberto Romero;45;Masculino;Kennedy;BAJO
563;Carlos Rojas;31;Masculino; Suba;medio
564;Alexander Torres;63;Otro;KENNEDY;bajoooo
565;Sandra Meza;64;No binario;Kennedyy;BAJO
566;AuraCastellanos;;Masculino;chapinero;Bajooo
567;Carlos Arévalo;58;Femenino;usaquen;BAJO
568;Santiago Bastidas;25;Otro;KENNEDY;Bajo
569;  Leonardo  Ávila  ;61;No binario;Kennedy;alto
570;Jorge Rodríguez;47;No binario;Usaquén;BAJO
571;Edinson Salcedo;19;Otro;engativa;Alto
572;AlbaDíaz;58;Femenino;ENGATIVA;Medio
573;Diego Álvarez;38;Otro;SUBA;bajoooo
574;Ruth Rodríguez;37;Otro;chapinero;medio
575;Gabriel Ospina;27;No binario; Suba;bajoooo
576;Yenny Sánchez;51;Femenino;Usaquén;ALTO
577;fernando gómez;20;Masculino;Usaquén;Altoo
578;Mauricio Rojas;37;Femenino;chapinero;MEDIO
579;Mireya Herrera;27;Masculino;;MEDIO
580;Eliana Camargo;35;Otro;CHAPINEROOO;Medioo
581;Jaime Ospina;19;Masculino;Usaquén;Bajooo
582;Andrea Martínez;71;No binario;USAQUEN;bajo
583;Cecilia Garzón;66;Femenino;subaa;BAJO
584;Javier Ortiz;32;Femenino;Kennedyy;bajoooo
585;Alexander Reyes;68;Otro;Chapinero;Medio
586;Vanesa Castro;67;Femenino;ENGATIVA;Altoo
587;Alfonso González;37;No binario;CHAPINERO;MEDIO
588;Ruby Gutiérrez;31;No binario;Engativá ;bajoooo
589;Javier Reyes;22;No binario;Kennedyy;MEDIO
590;Enrique Gómez;43;Masculino;Kennedyy;Bajooo
591;Dary Carvajal;31;Masculino;Kennedy;BAJO
592;María Suárez;61;Otro;USAQUEN;Bajooo
593;Laura Hernández;55;;ENGATIVA;BAJO
594;Rocío Valencia;18;Otro;USAQUEN;bajo
595;María Cano;63;No binario;chapinero;medio
596;Gloria Rivera;41;Femenino;Kennedy;Medio
597;diego sierra;60;Femenino;Engativá ;Altoo
598;Hernán Arévalo;47;No binario;CHAPINERO;Medioo
599;;64;Otro;kennedy;Bajo
600;Patricia Prieto;25;Masculino; Suba;Altoo
601;María Rodríguez;74;Femenino;Engativá;MEDIO
602;Marco Prieto;39;Masculino; Suba;Medioo
603;Carlos Córdoba;69;Femenino;Kennedyy;ALTO
604;Camilo Guerrero;55;Masculino;USAQUEN;Medioo
605;Martha Rodríguez;22;Otro;Kennedyy;BAJO
606;;29;Femenino;engativa;BAJO
607;Camila Meneses;51;Otro;Kennedy;Alto
608;David Roa;42;No binario;CHAPINEROOO;ALTO
609;JONATHAN LÓPEZ;70;Femenino;SUBA;ALTO
610;Santiago Vargas;61;No binario; Suba;Bajo
611;Juan Silva;38;Masculino;kennedy;Bajooo
612;Rosalba Álvarez;35;Masculino;KENNEDY;Altoo
613;Ruth Quintero;67;Otro;CHAPINEROOO;Bajo
614;Claudia Palacios;;Masculino;engativa;BAJO
615;MarthaPalacios;21;Femenino;Suba;Medio
616;Eliecer Romero;66;Femenino;CHAPINEROOO;medio
617;MIGUEL FIGUEROA;35;Otro;Engativá;Bajo
618;Víctor Moreno;70;No binario;chapinero;Alto
619;milena ramírez;45;Masculino;usaquen;Medio
620;Alberto Ochoa;19;Femenino;Chapinero;alto
621;  Jesús  Díaz  ;43;No binario;ENGATIVA;Altoo
622;IVÁN ZAPATA;42;No binario;kennedy;bajoooo
623;Alfonso Ochoa;59;Otro;subaa;BAJO
624;  Mayerly  Salgado  ;42;Otro;Suba;bajoooo
625;Carlos Acevedo;30;Femenino;;bajo
626;ANTONIO ALVARADO;37;No binario;Chapinero;Bajo
627;Antonio Sánchez;31;No binario;kennedy;Medioo
628;PATRICIA MARÍN;49;No binario;Kennedyy;ALTO
629;AngieCastro;75;Masculino;CHAPINEROOO;Medio
630;luz palacios;69;Masculino;Engativá ;ALTO
631;Mercedes Cárdenas;54;Otro;chapinero;Medioo
632;LUZ SERRANO;66;Otro;subaa;Medioo
633;ANA ALVARADO;57;Femenino;;Bajo
634;;63;Otro;SUBA;bajo
635;Guillermo Garzón;33;Masculino;SUBA;Medio
636;José Restrepo;18;Femenino; Suba;Medioo
637;Luis Mercado;32;Femenino;chapinero;Alto
638;Johan Cardona;29;Masculino;engativa;Bajooo
639;Edwin Arango;47;Masculino;CHAPINEROOO;Bajo
640;angélica acosta;64;Otro;Usaquén ;Medio
641;LUCÍA MARTÍNEZ;73;Femenino;KENNEDY;Bajooo
642;Sandra Maldonado;42;No binario;engativa;bajo
643;NubiaForero;35;No binario;CHAPINEROOO;bajo
644;José Pérez;58;Femenino;kennedy;Medio
645;Esther Mendoza;31;No binario;Engativá ;bajo
646;Estella Guzmán;55;Masculino;Usaquén;medio
647;Cecilia Arias;43;Masculino;CHAPINERO;Altoo
648;;31;Otro;Engativá;
649;  Amparo  Parra  ;54;Masculino;subaa;ALTO
650;Gladys Carvajal;47;Masculino;Engativá;ALTO
651;FabiánJaimes;35;Femenino;Engativá;bajoooo
652;PATRICIA LÓPEZ;61;Masculino;engativa;Bajo
653;  Javier  Gutiérrez  ;22;Femenino;Usaquén ;Medio
654;Daniel Hoyos;73;Femenino;CHAPINERO;BAJO
655;Eliecer Arboleda;41;No binario;Suba;MEDIO
656;Nelly Murillo;57;Masculino;subaa;Bajooo
657;Isabel Romero;24;Masculino;SUBA;bajo
658;Fidel Benavides;61;Femenino;Engativá ;alto
659;  Socorro  Hurtado  ;;Otro;Usaquén ;Altoo
660;Duván Álvarez;71;No binario;Kennedy;BAJO
661;Leonor Mercado;36;Masculino;USAQUEN;Alto
662;  John  Camacho  ;29;Femenino;Suba;bajoooo
663;Pablo Daza;31;Masculino;engativa;medio
664;  Manuel  Silva  ;19;No binario;subaa;Alto
665;;50;Otro;USAQUEN;Altoo
666;Jorge Salazar;54;No binario;Suba;Bajo
667;Julieth Morales;43;Femenino;Engativá;Medioo
668;Gloria Rojas;67;Masculino;subaa;Medio
669;Michael Reyes;56;Masculino;engativa;ALTO
670;Lorena Hernández;36;Otro;kennedy;ALTO
671;Ana Meza;46;No binario;Engativá ;Medioo
672;diana fuentes;73;Otro;KENNEDY;Medio
673;;35;No binario;Kennedy;Bajooo
674;Fredy Loaiza;37;Otro;subaa;Altoo
675;;58;No binario;USAQUEN;medio
676;María Quintero;;No binario;Engativá;bajoooo
677;Sebastián Hernández;58;Masculino;KENNEDY;
678;Leonor Pérez;47;Femenino;Usaquén;Bajooo
679;Álvaro Fuentes;36;Masculino;CHAPINEROOO;Medioo
680;Edwin Pérez;70;Otro;engativa;Medioo
681;francy peña;36;No binario;CHAPINEROOO;Alto
682;Javier Moreno;53;Masculino;Engativá;Alto
683;Estefanía Gutiérrez;41;No binario;Kennedyy;bajoooo
684;César Cardona;25;Femenino;USAQUEN;Alto
685;Andrés Álvarez;25;No binario;Usaquén;Bajo
686;Mario Correa;25;Masculino;Chapinero;Altoo
687;Fredy Morales;30;Otro;;ALTO
688;Michael Bustamante;28;Femenino;Engativá;Medioo
689;Esmeralda Castro;36;Masculino;Suba;MEDIO
690;Nidia Silva;29;Masculino;engativa;Bajooo
691;Junior Ayala;38;Masculino;SUBA;ALTO
692;Francisco Hernández;49;Otro;USAQUEN;medio
693;Tatiana Bedoya;45;Masculino;SUBA;bajoooo
694;Omar Cortés;24;Masculino;ENGATIVA;Medioo
695;Sandra Sanabria;28;Femenino;Kennedyy;Bajooo
696;Hernando Gutiérrez;35;Otro;ENGATIVA;alto
697;Cristian Ortiz;35;No binario;usaquen;bajo
698;anderson sánchez;21;No binario;CHAPINEROOO;alto
699;Francy Monroy;66;No binario;chapinero;medio
700;Inés Cardona;73;Masculino;Usaquén;Medio
701;Doris Rodríguez;47;;USAQUEN;Alto
702;luz sierra;49;No binario;kennedy;medio
703;  Leidy  Portilla  ;34;No binario;engativa;BAJO
704;JanethGómez;71;Masculino;Usaquén ;Bajooo
705;Ramiro Villa;60;Femenino;KENNEDY;ALTO
706;Jesús Mercado;19;Masculino;Engativá ;Bajooo
707;Marcela Gutiérrez;38;No binario;Suba;Medio
708;Álvaro Vélez;69;Otro;USAQUEN;Bajooo
709;Isabel Rueda;22;Femenino;Usaquén;Medioo
710;Mayerly Rodríguez;23;Masculino;usaquen;Altoo
711;Ana Muñoz;22;Otro;USAQUEN;MEDIO
712;Fredy Caicedo;50;Femenino; Suba;Medioo
713;Miguel Silva;47;No binario;Usaquén;bajoooo
714;Martha Gutiérrez;66;No binario;Engativá;Bajooo
715;Karen Gómez;61;No binario;Kennedy;bajo
716;Mireya Alzate;45;Masculino;usaquen;BAJO
717;Ester González;59;No binario;Usaquén;Medio
718;Anderson Hurtado;44;Masculino;Kennedy;Medioo
719;María Molina;71;Otro;Engativá;Medio
720;Olga Sánchez;65;Femenino;chapinero;Alto
721;Yolima Garzón;73;No binario;Suba;Bajooo
722;Daniela Guerrero;68;Otro;engativa;Bajo
723;Enrique García;65;Masculino;CHAPINERO;Bajooo
724;Aldemar Martínez;69;Femenino;ENGATIVA;
725;Andrés Palacios;37;Femenino;CHAPINEROOO;alto
726;Adalberto Cortés;68;;SUBA;Bajooo
727;Sara Correa;70;Femenino; Suba;Bajooo
728;Fernando Bejarano;47;Masculino;CHAPINEROOO;Altoo
729;JohanaRodríguez;37;Masculino;CHAPINERO;Altoo
730;Fabián Herrera;61;Otro;Kennedy;alto
731;Felipe Méndez;23;Femenino;ENGATIVA;Medioo
732;Ángel Galvis;59;Femenino;subaa;ALTO
733;VanessaGómez;56;Masculino;CHAPINEROOO;Medio
734;;67;No binario;SUBA;ALTO
735;Luis Aguilar;35;No binario;Engativá ;Medioo
736;Carolina Patiño;30;No binario;Chapinero;BAJO
737;Margoth Vélez;55;No binario;SUBA;bajoooo
738;Fernando Arrieta;42;Otro;kennedy;bajoooo
739;Patricia Guevara;56;Masculino;;Bajooo
740;Yineth Jiménez;75;Femenino; Suba;bajoooo
741;maría ramírez;51;Otro;Usaquén;medio
742;María Saavedra;45;Otro;usaquen;Bajooo
743;José Villamil;66;No binario;Kennedy;Alto
744;Andrés Muñoz;45;No binario;engativa;MEDIO
745;Alfonso Ramírez;73;Otro;USAQUEN;Alto
746;Edith Ocampo;60;Masculino;KENNEDY;Medio
747;Arturo Quintero;39;;Suba;Medioo
748;paola morales;19;No binario;usaquen;Bajo
749;AlexisVillamizar;46;Femenino;Usaquén;BAJO
750;KEVIN GIRALDO;56;No binario;CHAPINERO;Bajooo
751;Dairo Zapata;67;Femenino;SUBA;ALTO
752;Nelsy Salgado;26;Masculino; Suba;medio
753;José Meneses;45;No binario;Kennedyy;alto
754;DanielGarcía;47;Femenino; Suba;MEDIO
755;Alberto Pinto;69;Femenino;USAQUEN;MEDIO
756;Luis Ruiz;20;No binario;subaa;Medioo
757;Ana Durán;67;Masculino;subaa;Alto
758;VivianaAgudelo;63;No binario;subaa;BAJO
759;Jennifer Barrios;31;Otro;Suba;Bajo
760;;28;No binario;Kennedyy;BAJO
761;Dayana Gómez;61;No binario;Engativá;Bajo
762;Gabriel Romero;30;Femenino;Kennedy;Bajooo
763;Abraham Castro;23;No binario;Engativá ;
764;  Aurelio  Erazo  ;49;No binario;chapinero;Bajooo
765;AnaHenao;63;No binario;KENNEDY;MEDIO
766;JulianaMeneses;50;No binario;Usaquén;Bajooo
767;Manuel Cantillo;59;No binario;Kennedyy;bajoooo
768;Isabel Calderón;64;Otro; Suba;alto
769;Julio Gómez;60;Otro;ENGATIVA;alto
770;Patricia Patiño;72;Femenino;Engativá;Alto
771;  Victoria  Flórez  ;68;No binario;chapinero;Bajo
772;Carlos Calderón;29;Masculino;Usaquén ;Medioo
773;Manuel Núñez;39;Masculino;kennedy;Alto
774;Alicia Castellanos;24;No binario;Suba;Altoo
775;Carlos Contreras;70;Masculino;Suba;bajoooo
776;Fanny Bernal;50;Masculino;engativa;Alto
777;Tatiana González;67;Femenino;SUBA;MEDIO
778;Felipe Sierra;44;Femenino; Suba;bajo
779;Ximena Londoño;75;Otro;subaa;Bajo
780;Lina Muñoz;39;Femenino;ENGATIVA;alto
781;  Liseth  Orjuela  ;58;Otro;kennedy;ALTO
782;Alexandra Alarcón;;Femenino;subaa;MEDIO
783;Dina González;40;No binario;USAQUEN;MEDIO
784;Hernando Cárdenas;26;Otro; Suba;MEDIO
785;Ernesto Marín;;Otro;USAQUEN;MEDIO
786;ANDREA CARRILLO;58;Masculino;Suba;Medioo
787;Santiago Ruiz;69;Femenino;USAQUEN;ALTO
788;erika martínez;65;Otro;chapinero;bajoooo
789;andrés galindo;44;Masculino;Kennedy;medio
790;Hernando Amaya;53;No binario;KENNEDY;Bajooo
791;Edison Henao;64;Femenino;Kennedy;medio
792;William Palacios;25;No binario;CHAPINEROOO;bajoooo
793;paola ramírez;25;Otro;Kennedy;BAJO
794;Isabel Angulo;68;No binario;USAQUEN;bajo
795;María Cortés;;Masculino;Engativá ;BAJO
796;Eliana Arenas;48;Femenino; Suba;Altoo
797;Luis Ávila;38;No binario;ENGATIVA;Bajo
798;Andrea Álvarez;59;Femenino;KENNEDY;Altoo
799;Jhan Pinzón;53;Masculino; Suba;medio
800;AndrésSolano;52;Masculino;chapinero;ALTO
801;Armando García;52;No binario;SUBA;Bajo
802;  Santos  Bedoya  ;;No binario;Suba;MEDIO
803;norma duarte;23;No binario;Usaquén;bajoooo
804;Johanna Monsalve;24;No binario;usaquen;Medio
805;Julio Bedoya;33;No binario;usaquen;medio
806;ROSA PARADA;;Masculino;KENNEDY;bajo
807;Karol Vallejo;54;Masculino; Suba;Alto
808;Luz González;52;No binario;subaa;Medioo
809;Lucía Pérez;;No binario;usaquen;Bajooo
810;Paula Blanco;71;Masculino;kennedy;BAJO
811;Erika Ibarra;64;Otro;chapinero;Altoo
812;Johan Sanabria;34;No binario;Usaquén ;medio
813;Tatiana Acevedo;26;Masculino;Chapinero;alto
814;Luis Hernández;49;Masculino;Engativá;alto
815;angie lozano;42;Otro;Chapinero;bajoooo
816;José Pérez;19;Otro;Kennedyy;Altoo
817;Libardo Sánchez;41;;Kennedyy;bajo
818;Alexander Camargo;35;No binario;chapinero;Medioo
819;Alberto Benítez;55;Masculino;KENNEDY;MEDIO
820;Luis Luna;19;Otro;subaa;
821;María Gómez;72;No binario;Engativá ;alto
822;Jorge Escobar;20;Femenino;Engativá ;bajoooo
823;;23;Masculino;CHAPINERO;Bajooo
824;Jesús Castañeda;39;Masculino;;Bajo
825;Marta Henao;34;No binario;Usaquén ;bajoooo
826;Katherin Pineda;56;Masculino;KENNEDY;Bajo
827;Nancy Arteaga;62;Femenino;subaa;Medioo
828;RITA CIFUENTES;53;No binario;Kennedyy;bajo
829;Manuel Jiménez;47;No binario;Kennedyy;alto
830;Patricia Martínez;39;Masculino;Kennedyy;Medioo
831;  Estella  Ramos  ;58;Otro;Kennedyy;bajo
832;AdrianaCalderón;55;Otro;kennedy;Alto
833;Eugenia Pinzón;18;Femenino; Suba;MEDIO
834;Felipe Estrada;30;Femenino;Usaquén ;medio
835;Hermes Hernández;39;Otro;Engativá ;Medio
836;Astrid Londoño;32;Femenino;subaa;bajo
837;Yolanda Correa;69;Femenino;Chapinero;Medio
838;Alba Vargas;46;Otro;Chapinero;BAJO
839;Diana Gutiérrez;39;Femenino;Chapinero;BAJO
840;KellyGarzón;42;Masculino;chapinero;bajo
841;Esther Leal;51;No binario;Engativá;Alto
842;  Cecilia  Valencia  ;41;No binario;CHAPINERO;Altoo
843;  Carlos  Álvarez  ;68;Femenino;usaquen;MEDIO
844;Cristian Sierra;23;Masculino;ENGATIVA;alto
845;José Sierra;29;Otro;SUBA;medio
846;Natalia Rodríguez;68;Masculino;chapinero;bajo
847;Giovanny Mora;54;Otro;Engativá;Medio
848;Didier Rojas;20;Otro;subaa;bajoooo
849;Dayana Martínez;29;Otro;engativa;BAJO
850;Magnolia Nieto;68;Femenino;Engativá;MEDIO
851;  Jesús  Correa  ;37;Otro;Kennedyy;Altoo
852;Andrés Sanabria;67;Otro;ENGATIVA;Medioo
853;GabrielaNieto;66;No binario;chapinero;MEDIO
854;Miguel Cabrera;70;Masculino;chapinero;ALTO
855;Dora Castillo;19;Femenino;Chapinero;alto
856;Carlos Ramírez;61;Otro;Chapinero;Bajo
857;  Luis  García  ;39;No binario;chapinero;Medio
858;  José  Cabrera  ;54;Otro;Suba;Alto
859;Blanca Villamil;29;No binario;CHAPINERO;MEDIO
860;MANUEL GONZÁLEZ;28;No binario;Suba;Bajooo
861;HERMES MEDINA;73;Femenino;SUBA;Medioo
862;William Herrera;61;Femenino;;Medio
863;Samuel Tovar;39;No binario;KENNEDY;Medio
864;Alejandra Palacios;62;Otro;CHAPINEROOO;Alto
865;José Gómez;60;Masculino;Usaquén;Alto
866;Marcela Quintero;22;Femenino;Engativá ;MEDIO
867;Clemencia Cruz;50;Otro;CHAPINEROOO;MEDIO
868;AlbertoMolina;61;No binario;ENGATIVA;Bajooo
869;Teresa Ávila;26;No binario;Engativá;alto
870;Cecilia Cerón;70;Femenino;Chapinero;Alto
871;Jairo Jiménez;22;Masculino;Kennedy;Alto
872;MarySalcedo;31;Masculino; Suba;ALTO
873;andrés blanco;46;Masculino;ENGATIVA;bajo
874;Karen Ayala;44;;;alto
875;Aura Gil;69;Femenino;Usaquén;Medio
876;Edilson Orozco;57;No binario;Suba;Medio
877;  Orlando  Bonilla  ;38;;CHAPINERO;BAJO
878;Eduardo Rodríguez;31;No binario;Suba;Altoo
879;Cielo Parada;24;No binario;Kennedy;alto
880;Julián Guevara;60;Otro;;medio
881;Carlos Camargo;55;Masculino;Kennedyy;Medio
882;Juan Pérez;57;Femenino;USAQUEN;Bajooo
883;AntonioBeltrán;56;No binario;Usaquén ;bajoooo
884;Héctor Sánchez;44;Otro;CHAPINERO;bajoooo
885;Manuel Gómez;60;Femenino;ENGATIVA;Alto
886;MarlonGonzález;22;Masculino;Kennedy;Alto
887;María Álvarez;31;Masculino;subaa;ALTO
888;Lucía Barrios;37;No binario;chapinero;Altoo
889;Lucy Guevara;42;No binario;Kennedyy;Altoo
890;Marco Arboleda;66;Masculino;USAQUEN;Alto
891;  Felipe  Martínez  ;37;No binario;SUBA;Alto
892;  Isabel  Rojas  ;18;;engativa;Bajooo
893;Camila Durán;49;Masculino;Usaquén;Medio
894;Andrés Álvarez;45;Otro;SUBA;bajoooo
895;Carolina Barreto;65;No binario;engativa;alto
896;Nubia Mosquera;56;Femenino;Kennedyy;alto
897;ÁngelCamargo;59;No binario;KENNEDY;Medio
898;  Jorge  Aguirre  ;71;Otro;kennedy;Bajooo
899;David Ramírez;64;Masculino;engativa;BAJO
900;Esther Velásquez;37;;SUBA;
901;Lorena Cardozo;59;No binario;engativa;Alto
902;  Stella  Gutiérrez  ;46;Femenino;Usaquén;Altoo
903;Adriana Rueda;44;Masculino;CHAPINEROOO;Medio
904;Valentina Romero;55;No binario;Suba;
905;Oswaldo Rosero;68;Masculino;Chapinero;MEDIO
906;Esperanza González;48;No binario;Usaquén ;bajo
907;Javier Rivera;21;Otro;Chapinero;ALTO
908;Aurelio Figueroa;19;Otro;CHAPINERO;Medioo
909;Wilmar Cifuentes;60;Otro;;Bajo
910;Nancy Gutiérrez;32;No binario;Engativá;medio
911;Alejandro Herrera;64;Femenino; Suba;Altoo
912;Vanesa Muñoz;68;No binario;subaa;medio
913;Yina Ramírez;66;Masculino;Chapinero;bajoooo
914;Andrés Saavedra;34;Masculino;kennedy;medio
915;Jhon Hernández;54;Masculino;ENGATIVA;ALTO
916;David Fernández;53;No binario;CHAPINERO;BAJO
917;OLGA CAMACHO;30;Masculino;Kennedy;Bajooo
918;AndrésHenao;52;No binario;Usaquén ;Altoo
919;Luz Peña;56;Masculino;kennedy;bajoooo
920;Óscar López;49;Femenino;Kennedy;Altoo
921;ÁngelRodríguez;50;Masculino;KENNEDY;bajo
922;Luis Oviedo;69;Femenino;CHAPINERO;Bajo
923;Silvia Betancur;64;Femenino;kennedy;Bajooo
924;Henry Acosta;43;Otro;chapinero;MEDIO
925;alejandra alfonso;55;Masculino;USAQUEN;Alto
926;Angélica Jaimes;75;Femenino;chapinero;Bajo
927;Nicolás López;68;Femenino;Engativá ;Alto
928;CARLOS LOZANO;29;Masculino;Usaquén ;Alto
929;Daniel Cuesta;33;Otro;CHAPINEROOO;Bajooo
930;Arley Pérez;23;No binario;subaa;Medio
931;alonso díaz;50;No binario;Suba;Alto
932;Jonathan Bolívar;37;Masculino;kennedy;ALTO
933;;52;No binario;KENNEDY;Altoo
934;Catalina Zapata;60;Femenino;CHAPINEROOO;
935;Segundo Burgos;54;Femenino;usaquen;Bajo
936;robinson pardo;52;Masculino;Usaquén;MEDIO
937;María Jaramillo;26;Otro;engativa;MEDIO
938;SANDRA RIASCOS;33;;chapinero;Medioo
939;Amparo Villamil;64;Masculino;usaquen;Alto
940;ANDRÉS ZAPATA;45;Femenino;Engativá;BAJO
941;Duván Melo;41;Femenino;Kennedy;Altoo
942;VilmaRamírez;22;Masculino;Engativá ;alto
943;Martha Pérez;27;Femenino;Suba;bajo
944;irma muñoz;29;Otro;SUBA;bajoooo
945;Rosa Galvis;56;Masculino;ENGATIVA;Altoo
946;Dario Jaramillo;56;No binario;Kennedy;alto
947;  Rafael  Díaz  ;42;Otro;engativa;bajo
948;Esteban Triana;46;No binario;usaquen;MEDIO
949;Pablo Molina;37;Masculino;Engativá ;Medio
950;ANDREA CAMACHO;23;Masculino;USAQUEN;medio
951;RosaHernández;61;Femenino; Suba;alto
952;Paula Vargas;57;Masculino;kennedy;bajo
953;Beatriz Moreno;74;Masculino;CHAPINEROOO;Altoo
954;Alfonso Posada;71;Otro;Engativá ;Alto
955;karen vanegas;33;Masculino;SUBA;bajo
956;;43;Otro; Suba;Bajo
957;María Arango;21;No binario;engativa;bajoooo
958;  Jhon  Martínez  ;24;Femenino; Suba;Bajooo
959;Paola Suárez;60;No binario;USAQUEN;Alto
960;Mariana Sierra;60;Femenino;Engativá ;
961;Johan Narváez;36;No binario;Usaquén ;Alto
962;Mercedes González;35;No binario;Kennedy;Altoo
963;Albeiro Jiménez;65;No binario;Suba;Alto
964;David Torres;33;Otro;Kennedyy;Bajooo
965;Marcela Sánchez;45;Femenino;CHAPINEROOO;Altoo
966;César Calderón;60;Femenino;Suba;MEDIO
967;  Marta  Caicedo  ;58;Femenino;ENGATIVA;bajo
968;Ofelia Montoya;23;No binario;USAQUEN;bajo
969;Enrique Torres;45;Otro;engativa;bajoooo
970;Esther Tovar;29;Masculino;Usaquén ;medio
971;Omar García;34;Otro;Suba;Bajo
972;Wendy Rueda;41;Otro;KENNEDY;bajoooo
973;Ana Ospina;23;Femenino;Kennedyy;Medioo
974;Luz Vásquez;30;Masculino;kennedy;BAJO
975;José Córdoba;64;Femenino;kennedy;Altoo
976;Milena Valencia;75;Masculino;Engativá;MEDIO
977;José González;;Femenino;KENNEDY;ALTO
978;Adriana Orozco;52;Masculino; Suba;Altoo
979;Andrea Palacios;18;Femenino;Chapinero;Altoo
980;Mario Cárdenas;34;Femenino;usaquen;Alto
981;José Cruz;58;Otro;usaquen;Bajo
982;Luz Restrepo;52;Otro;engativa;ALTO
983;Mario Vanegas;75;Otro;Chapinero;bajo
984;Rosalba Ayala;19;Masculino;ENGATIVA;BAJO
985;Mauricio Escobar;70;Otro;KENNEDY;Altoo
986;María Herrera;45;No binario;CHAPINEROOO;Alto
987;Patricia Portilla;59;Otro;CHAPINEROOO;alto
988;IGNACIO GARCÍA;33;No binario; Suba;Altoo
